chr#	GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID
6	81853 : 221711	TMEM14B : SYCP2L	ENSG00000137210 : ENSG00000153157	21384 : 21537	619865 : 616799	Q9NUH8 : Q5T4T6	TM14B : SYC2L
16	81893 : 100422558	SLC7A5P1 : SMG1P6	ENSG00000260727 : ENSG00000254634	29458 : 49863			
16	81893 : 440354	SLC7A5P1 : SMG1P2		29458 : 49859			
5	83463 : 10960	MXD3 : LMAN2	ENSG00000213347 : ENSG00000169223	14008 : 16986	609450 : 609551	Q9BW11 : Q12907	MAD3 : LMAN2
5	83463 : 53917	MXD3 : RAB24	ENSG00000213347 : ENSG00000169228	14008 : 9765	609450 : 612415	Q9BW11 : Q969Q5	MAD3 : RAB24
12	83591 : 55266	THAP2 : TMEM19	ENSG00000173451 : ENSG00000139291	20854 : 25605		Q9H0W7 : Q96HH6	THAP2 : TMM19
8	83595 : 54984	SOX7 : PINX1	ENSG00000171056 : ENSG00000254093	18196 : 30046	612202 : 606505	Q9BT81 : Q96BK5	SOX7 : PINX1
11	83661 : 283197	MS4A8 : LINC00301	ENSG00000166959 : ENSG00000181995	13380 : 28603			
12	83695 : 7289	RHNO1 : TULP3	ENSG00000171792 : ENSG00000078246	28206 : 12425	614085 : 604730	Q9BSD3 : O75386	RHNO1 : TULP3
19	83743 : 3770	GRWD1 : KCNJ14	ENSG00000105447 : ENSG00000182324	21270 : 6260	610597 : 603953	Q9BQ67 : Q9UNX9	GRWD1 : KCJ14
22	83874 : 652968	TBC1D10A : CASTOR1	ENSG00000099992 : ENSG00000239282	23609 : 34423	610020 : 617034	Q9BXI6 : Q8WTX7	TB10A : CAST1
11	83875 : 56158	BCO2 : TEX12	ENSG00000197580 : ENSG00000150783	18503 : 11734	611740 : 605791	Q9BYV7 : Q9BXU0	BCDO2 : TEX12
11	83875 : 6392	BCO2 : SDHD	ENSG00000197580 : ENSG00000204370	18503 : 10683	611740 : 602690	Q9BYV7 : O14521	BCDO2 : DHSD
1	83931 : 84967	STK40 : LSM10	ENSG00000196182 : ENSG00000181817	21373 : 17562	609437 : 617909	Q8N2I9 : Q969L4	STK40 : LSM10
22	83933 : 6300	HDAC10 : MAPK12	ENSG00000100429 : ENSG00000188130	18128 : 6874	608544 : 602399	Q969S8 : P53778	HDA10 : MK12
1	84066 : 400798	TEX35 : C1orf220	ENSG00000240021 : ENSG00000213057	25366 : 33805			
5	84105 : 347732	PCBD2 : CATSPER3	ENSG00000132570 : ENSG00000152705	24474 : 20819	609836 : 609120	Q9H0N5 : Q86XQ3	PHS2 : CTSR3
7	84182 : 358	MINDY4 : AQP1	ENSG00000106125 : ENSG00000240583	21916 : 633	<NA> : 107776	Q4G0A6 : P29972	MINY4 : AQP1
9	84210 : 644249	ANKRD20A1 : LOC644249					
1	84243 : 55650	ZDHHC18 : PIGV	ENSG00000204160 : ENSG00000060642	20712 : 26031	<NA> : 610274	Q9NUE0 : Q9NUD9	ZDH18 : PIGV
12	84298 : 51643	LLPH : TMBIM4	ENSG00000139233 : ENSG00000155957	28229 : 24257	616998 : 616874	Q9BRT6 : Q9HC24	LLPH : LFG4
12	84318 : 283358	CCDC77 : B4GALNT3	ENSG00000120647 : ENSG00000139044	28203 : 24137	<NA> : 612220	Q9BR77 : Q6L9W6	CCD77 : B4GN3
3	84319 : 1295	CMSS1 : COL8A1	ENSG00000184220 : ENSG00000144810	28666 : 2215	<NA> : 120251	Q9BQ75 : P27658	CMS1 : CO8A1
12	84324 : 85406	SARNP : DNAJC14	ENSG00000205323 : ENSG00000135392	24432 : 24581	610049 : 606092	P82979 : Q6Y2X3	SARNP : DJC14
16	84331 : 100287175	MCRIP2 : LOC100287175					
14	84334 : 3831	COA8 : KLC1	ENSG00000256053 : ENSG00000126214	20492 : 6387	616003 : 600025	Q96IL0 : Q07866	COA8 : KLC1
19	84335 : 11284	AKT1S1 : PNKP	ENSG00000204673 : ENSG00000039650	28426 : 9154	610221 : 605610	Q96B36 : Q96T60	AKTS1 : PNKP
8	84376 : 2339	HOOK3 : FNTA	ENSG00000168172 : ENSG00000168522	23576 : 3782	607825 : 134635	Q86VS8 : P49354	HOOK3 : FNTA
2	84450 : 11321	ZNF512 : GPN1	ENSG00000243943 : ENSG00000198522	29380 : 17030	<NA> : 611479	Q96ME7 : Q9HCN4	ZN512 : GPN1
17	84461 : 2874	NEURL4 : GPS2	ENSG00000215041 : ENSG00000132522	34410 : 4550	615865 : 601935	Q96JN8 : Q13227	NEUL4 : GPS2
12	84519 : 57121	ACRBP : LPAR5	ENSG00000111644 : ENSG00000184574	17195 : 13307	608352 : 606926	Q8NEB7 : Q9H1C0	ACRBP : LPAR5
2	84542 : 339804	SANBR : C2orf74	ENSG00000162929 : ENSG00000237651	29387 : 34439		Q6NSI8 : A8MZ97	SANBR : CB074
2	84542 : 5194	SANBR : PEX13	ENSG00000162929 : ENSG00000162928	29387 : 8855	<NA> : 601789	Q6NSI8 : Q92968	SANBR : PEX13
3	84561 : 7707	SLC12A8 : ZNF148	ENSG00000221955 : ENSG00000163848	15595 : 12933	611316 : 601897	A0AV02 : Q9UQR1	S12A8 : ZN148
20	84619 : 54923	ZGPAT : LIME1	ENSG00000197114 : ENSG00000203896	15948 : 26016	619577 : 609809	Q8N5A5 : Q9H400	ZGPAT : LIME1
11	84689 : 58475	MS4A14 : MS4A7	ENSG00000166928 : ENSG00000166927	30706 : 13378	<NA> : 606502	Q96JA4 : Q9GZW8	M4A14 : MS4A7
4	84709 : 4717	MGARP : NDUFC1	ENSG00000137463 : ENSG00000109390	29969 : 7705	619684 : 603844	Q8TDB4 : O43677	HUMMR : NDUC1
12	84727 : 105369632	SPSB2 : LOC105369632	ENSG00000111671 : ENSG00000111671				
7	84792 : 9265	FAM220A : CYTH3	ENSG00000178397 : ENSG00000008256	22422 : 9504	616628 : 605081	Q7Z4H9 : O43739	F220A : CYH3
2	84865 : 116540	CCDC142 : MRPL53	ENSG00000135637 : ENSG00000204822	25889 : 16684	<NA> : 611857	Q17RM4 : Q96EL3	CC142 : RM53
5	84868 : 9443	HAVCR2 : MED7	ENSG00000135077 : ENSG00000155868	18437 : 2378	606652 : 605045	Q8TDQ0 : O43513	HAVR2 : MED7
12	84872 : 23344	ZC3H10 : ESYT1	ENSG00000135482 : ENSG00000139641	25893 : 29534	<NA> : 616670	Q96K80 : Q9BSJ8	ZC3HA : ESYT1
10	84883 : 219743	AIFM2 : TYSND1	ENSG00000042286 : ENSG00000156521	21411 : 28531	605159 : 611017	Q9BRQ8 : Q2T9J0	FSP1 : TYSD1
10	84883 : 56681	AIFM2 : SAR1A	ENSG00000042286 : ENSG00000079332	21411 : 10534	605159 : 607691	Q9BRQ8 : Q9NR31	FSP1 : SAR1A
19	84914 : 100293516	ZNF587 : ZNF587B	ENSG00000198466 : ENSG00000269343	30955 : 37142		Q96SQ5 : E7ETH6	ZN587 : Z587B
19	84914 : 284309	ZNF587 : ZNF776	ENSG00000198466 : ENSG00000152443	30955 : 26765		Q96SQ5 : Q68DI1	ZN587 : ZN776
19	84914 : 54807	ZNF587 : ZNF586	ENSG00000198466 : ENSG00000083828	30955 : 25949		Q96SQ5 : Q9NXT0	ZN587 : ZN586
6	84946 : 153918	LTV1 : ZC2HC1B	ENSG00000135521 : ENSG00000118491	21173 : 21174		Q96GA3 : Q5TFG8	LTV1 : ZC21B
6	84946 : 9749	LTV1 : PHACTR2	ENSG00000135521 : ENSG00000112419	21173 : 20956	620074 : 608724	Q96GA3 : O75167	LTV1 : PHAR2
9	84960 : 55684	CCDC183 : RABL6	ENSG00000213213 : ENSG00000196642	28236 : 24703	615955 : 610615	Q5T5S1 : Q3YEC7	CC183 : RABL6
9	84960 : 85014	CCDC183 : TMEM141	ENSG00000213213 : ENSG00000244187	28236 : 28211		Q5T5S1 : Q96I45	CC183 : TM141
1	84967 : 83931	LSM10 : STK40	ENSG00000181817 : ENSG00000196182	17562 : 21373	617909 : 609437	Q969L4 : Q8N2I9	LSM10 : STK40
X	85012 : 9338	TCEAL3 : TCEAL1	ENSG00000196507 : ENSG00000172465	28247 : 11616	<NA> : 300237	Q969E4 : Q15170	TCAL3 : TCAL1
9	85014 : 84960	TMEM141 : CCDC183	ENSG00000244187 : ENSG00000213213	28211 : 28236	<NA> : 615955	Q96I45 : Q5T5S1	TM141 : CC183
17	85302 : 64978	FBF1 : MRPL38	ENSG00000188878 : ENSG00000204316	24674 : 14033	616807 : 611844	Q8TES7 : Q96DV4	FBF1 : RM38
6	85315 : 114327	PAQR8 : EFHC1	ENSG00000170915 : ENSG00000096093	15708 : 16406	607780 : 608815	Q8TEZ7 : Q5JVL4	PAQR8 : EFHC1
21	85319 : 7179	BAGE2 : TPTE	<NA> : ENSG00000274391	15723 : 12023	617776 : 604336	<NA> : P56180	<NA> : TPTE
12	85406 : 84324	DNAJC14 : SARNP	ENSG00000135392 : ENSG00000205323	24581 : 24432	606092 : 610049	Q6Y2X3 : P82979	DJC14 : SARNP
1	85414 : 2005	SLC45A3 : ELK4	ENSG00000158715 : ENSG00000158711	8642 : 3326	605097 : 600246	Q96JT2 : P28324	S45A3 : ELK4
14	85457 : 57156	CIPC : TMEM63C	ENSG00000198894 : ENSG00000165548	20365 : 23787	616995 : 619953	Q9C0C6 : Q9P1W3	CIPC : CSC1
20	85508 : 140809	SCRT2 : SRXN1	ENSG00000215397 : ENSG00000271303	15952 : 16132	<NA> : 617583	Q9NQ03 : Q9BYN0	SCRT2 : SRXN1
7	85865 : 102723899	GTPBP10 : PTTG1IP2	ENSG00000105793 : ENSG00000251154	25106 : 55318			
7	85865 : 5218	GTPBP10 : CDK14	ENSG00000105793 : ENSG00000058091	25106 : 8883	610920 : 610679	A4D1E9 : O94921	GTPBA : CDK14
7	85865 : 9069	GTPBP10 : CLDN12	ENSG00000105793 : ENSG00000157224	25106 : 2034	610920 : 611232	A4D1E9 : P56749	GTPBA : CLD12
15	89838 : 653125	ULK4P1 : GOLGA8K	ENSG00000291023 : ENSG00000249931	15775 : 38652		<NA> : D6RF30	<NA> : GOG8K
3	90102 : 257068	PHLDB2 : PLCXD2		29573 : 26462	610298 : 617015	Q86SQ0 : Q0VAA5	PHLB2 : PLCX2
14	90141 : 1112	EFCAB11 : FOXN3	ENSG00000140025 : ENSG00000053254	20357 : 1928	<NA> : 602628	Q9BUY7 : O00409	EFC11 : FOXN3
19	90233 : 284309	ZNF551 : ZNF776	ENSG00000204519 : ENSG00000152443	25108 : 26765		Q7Z340 : Q68DI1	ZN551 : ZN776
19	90592 : 284390	ZNF700 : ZNF763	ENSG00000196757 : ENSG00000197054	25292 : 27614		Q9H0M5 : Q0D2J5	ZN700 : ZN763
7	90639 : 11033	COX19 : ADAP1	ENSG00000240230 : ENSG00000105963	28074 : 16486	610429 : 608114	Q49B96 : O75689	COX19 : ADAP1
14	90673 : 57594	PPP1R3E : HOMEZ	ENSG00000235194 : ENSG00000290292	14943 : 20164	619540 : 608119	Q9H7J1 : Q8IX15	PPR3E : HOMEZ
1	90780 : 57326	PYGO2 : PBXIP1	ENSG00000163348 : ENSG00000163346	30257 : 21199	606903 : 618819	Q9BRQ0 : Q96AQ6	PYGO2 : PBIP1
16	90861 : 57585	JPT2 : CRAMP1	ENSG00000206053 : ENSG00000007545	14137 : 14122		Q9H910 : Q96RY5	JUPI2 : CRML
1	91687 : 60674	CENPL : GAS5	ENSG00000120334 : ENSG00000234741	17879 : 16355	611503 : 608280		
9	92014 : 401505	SLC25A51 : TOMM5	ENSG00000122696 : ENSG00000175768	23323 : 31369	619153 : 616169	Q9H1U9 : Q8N4H5	S2551 : TOM5
9	92014 : 51010	SLC25A51 : EXOSC3	ENSG00000122696 : ENSG00000107371	23323 : 17944	619153 : 606489	Q9H1U9 : Q9NQT5	S2551 : EXOS3
9	92014 : 6461	SLC25A51 : SHB	ENSG00000122696 : ENSG00000107338	23323 : 10838	619153 : 600314	Q9H1U9 : Q15464	S2551 : SHB
10	92170 : 196743	MTG1 : PAOX	ENSG00000148824 : ENSG00000148832	32159 : 20837	<NA> : 615853	Q9BT17 : Q6QHF9	MTG1 : PAOX
19	92285 : 199704	ZNF585B : ZNF585A	ENSG00000245680 : ENSG00000196967	30948 : 26305		Q52M93 : Q6P3V2	Z585B : Z585A
10	93426 : 1571	SYCE1 : CYP2E1	ENSG00000171772 : ENSG00000130649	28852 : 2631	611486 : 124040	Q8N0S2 : P05181	SYCE1 : CP2E1
2	94097 : 26056	SFXN5 : RAB11FIP5	ENSG00000144040 : ENSG00000135631	16073 : 24845	615572 : 605536	Q8TD22 : Q9BXF6	SFXN5 : RFIP5
5	96459 : 51735	FNIP1 : RAPGEF6	ENSG00000217128 : ENSG00000158987	29418 : 20655	610594 : 610499	Q8TF40 : Q8TEU7	FNIP1 : RPGF6
17	96597 : 23495	TBC1D27P : TNFRSF13B	<NA> : ENSG00000240505	28104 : 18153	<NA> : 604907	<NA> : O14836	<NA> : TR13B
16	112479 : 123879	ERI2 : DCUN1D3	ENSG00000196678 : ENSG00000188215	30541 : 28734	<NA> : 616167	A8K979 : Q8IWE4	ERI2 : DCNL3
14	112487 : 25938	DTD2 : HEATR5A	ENSG00000129480 : ENSG00000129493	20277 : 20276		Q96FN9 : Q86XA9	DTD2 : HTR5A
2	112597 : 5342	CYTOR : PLGLB2	ENSG00000222041 : ENSG00000125551	28717 : 9073			
2	112597 : 730268	CYTOR : ANAPC1P4	ENSG00000222041 : ENSG00000234231	28717 : 54710			
14	112752 : 23093	IFT43 : TTLL5	ENSG00000119650 : ENSG00000119685	29669 : 19963	614068 : 612268	Q96FT9 : Q6EMB2	IFT43 : TTLL5
19	112812 : 100125288	FDX2 : ZGLP1	ENSG00000267673 : ENSG00000220201	30546 : 37245	614585 : 611639	Q6P4F2 : P0C6A0	FDX2 : ZGLP1
19	112812 : 125242785						
10	112817 : 55361	HOGA1 : PI4K2A	ENSG00000241935 : ENSG00000155252	25155 : 30031	613597 : 609763	Q86XE5 : Q9BTU6	HOGA1 : P4K2A
1	112950 : 64834	MED8 : ELOVL1	ENSG00000159479 : ENSG00000066322	19971 : 14418	607956 : 611813	Q96G25 : Q9BW60	MED8 : ELOV1
12	113246 : 1822	C12orf57 : ATN1	ENSG00000111678 : ENSG00000111676	29521 : 3033	615140 : 607462	Q99622 : P54259	C10 : ATN1
7	113263 : 729852	GLCCI1 : UMAD1	ENSG00000106415 : ENSG00000219545	18713 : 48955		Q86VQ1 : C9J7I0	GLCI1 : UMAD1
6	114327 : 85315	EFHC1 : PAQR8	ENSG00000096093 : ENSG00000170915	16406 : 15708	608815 : 607780	Q5JVL4 : Q8TEZ7	EFHC1 : PAQR8
11	114609 : 28960	TIRAP : DCPS	ENSG00000150455 : ENSG00000110063	17192 : 29812	606252 : 610534	P58753 : Q96C86	TIRAP : DCPS
11	114971 : 4722	PTPMT1 : NDUFS3	ENSG00000110536 : ENSG00000213619	26965 : 7710	609538 : 603846	Q8WUK0 : O75489	PTPM1 : NDUS3
8	115111 : 100130742	SLC26A7 : LRRC69	ENSG00000147606 : ENSG00000214954	14467 : 34303		Q8TE54 : Q6ZNQ3	S26A7 : LRC69
1	115209 : 1600	OMA1 : DAB1	ENSG00000162600 : ENSG00000173406	29661 : 2661	617081 : 603448	Q96E52 : O75553	OMA1 : DAB1
19	115290 : 54938	FBXO17 : SARS2	ENSG00000269190 : ENSG00000104835	18754 : 17697	609094 : 612804	Q96EF6 : Q9NP81	FBX17 : SYSM
1	115361 : 115362	GBP4 : GBP5	ENSG00000162654 : ENSG00000154451	20480 : 19895	612466 : 611467	Q96PP9 : Q96PP8	GBP4 : GBP5
1	115362 : 115361	GBP5 : GBP4	ENSG00000154451 : ENSG00000162654	19895 : 20480	611467 : 612466	Q96PP8 : Q96PP9	GBP5 : GBP4
12	115557 : 65012	ARHGEF25 : SLC26A10P	ENSG00000240771 : ENSG00000135502	30275 : 14470		Q86VW2 : Q8NG04	ARHGP : S2610
2	116143 : 5534	DNAAF10 : PPP3R1	ENSG00000243667 : ENSG00000221823	25176 : 9317	610729 : 601302	Q96MX6 : P63098	DAA10 : CANB1
2	116540 : 84865	MRPL53 : CCDC142	ENSG00000204822 : ENSG00000135637	16684 : 25889		Q96EL3 : Q17RM4	RM53 : CC142
5	116842 : 27089	LEAP2 : UQCRQ	ENSG00000164406 : ENSG00000164405	29571 : 29594	611373 : 612080	Q969E1 : O14949	LEAP2 : QCR8
19	116844 : 440503	LRG1 : PLIN5	ENSG00000171236 : ENSG00000214456	29480 : 33196	611289 : 613248	P02750 : Q00G26	A2GL : PLIN5
11	116985 : 10809	ARAP1 : STARD10	ENSG00000186635 : ENSG00000214530	16925 : 10666	606646 : 617382	Q96P48 : Q9Y365	ARAP1 : STA10
10	119016 : 643479	AGAP4 : FAM25EP	ENSG00000188234 : ENSG00000290779	23459 : 23587			
10	119385 : 414217	AGAP11 : BMS1P3	ENSG00000271880 : ENSG00000240089	29421 : 23651			
10	119385 : 643161	AGAP11 : FAM25A	ENSG00000271880 : ENSG00000188100	29421 : 23436			
15	123688 : 5685	HYKK : PSMA4	ENSG00000188266 : ENSG00000041357	34403 : 9533	614681 : 176846	A2RU49 : P25789	HYKK : PSA4
16	123879 : 112479	DCUN1D3 : ERI2	ENSG00000188215 : ENSG00000196678	28734 : 30541		Q8IWE4 : A8K979	DCNL3 : ERI2
17	124923 : 10615	RSKR : SPAG5	ENSG00000167524 : ENSG00000076382	26314 : 13452	<NA> : 615562	A0A5H1ZRP1 : Q96R06	A0A5H1ZRP1 : SPAG5
17	124989 : 3690	EFCAB13 : ITGB3	ENSG00000178852 : ENSG00000259207	26864 : 6156	<NA> : 173470	Q8IY85 : P05106	EFC13 : ITB3
17	125113 : 6605	KRT222 : SMARCE1	ENSG00000213424 : ENSG00000073584	28695 : 11109	<NA> : 603111	Q8N1A0 : Q969G3	KT222 : SMCE1
19	125965 : 284418	COX6B2 : GARIN5B	ENSG00000160471 : ENSG00000180043	24380 : 25278		Q6YFQ2 : Q8N5Q1	CX6B2 : GAR5B
19	125972 : 10523	CALR3 : CHERP	ENSG00000269058 : ENSG00000085872	20407 : 16930	611414 : 618539	Q96L12 : Q8IWX8	CALR3 : CHERP
19	125972 : 79939	CALR3 : SLC35E1	ENSG00000269058 : ENSG00000127526	20407 : 20803		Q96L12 : Q96K37	CALR3 : S35E1
19	125972 : 9441	CALR3 : MED26	ENSG00000269058 : ENSG00000105085	20407 : 2376	611414 : 605043	Q96L12 : O95402	CALR3 : MED26
19	126003 : 199675	TRAPPC5 : MCEMP1	ENSG00000181029 : ENSG00000183019	23067 : 27291	<NA> : 609565	Q8IUR0 : Q8IX19	TPPC5 : MCEM1
19	126328 : 2527	NDUFA11 : FUT5	ENSG00000174886 : ENSG00000130383	20371 : 4016	612638 : 136835	Q86Y39 : Q11128	NDUAB : FUT5
19	126549 : 29086	ANKLE1 : BABAM1	ENSG00000160117 : ENSG00000105393	26812 : 25008	619348 : 612766	Q8NAG6 : Q9NWV8	ANKL1 : BABA1
2	129787 : 26751	TMEM18 : SH3YL1	ENSG00000151353 : ENSG00000035115	25257 : 29546	613220 : 617314	Q96B42 : Q96HL8	TMM18 : SH3Y1
2	129880 : 10324	BBS5 : KLHL41	ENSG00000163093 : ENSG00000239474	970 : 16905	603650 : 607701	Q8N3I7 : O60662	BBS5 : KLH41
2	130162 : 57142	CLHC1 : RTN4	ENSG00000162994 : ENSG00000115310	26453 : 14085	<NA> : 604475	Q8NHS4 : Q9NQC3	CLHC1 : RTN4
7	135932 : 835	TMEM139 : CASP2	ENSG00000178826 : ENSG00000106144	22058 : 1503	616524 : 600639	Q8IV31 : P42575	TM139 : CASP2
7	136051 : 155054	ZNF786 : ZNF425	ENSG00000197362 : ENSG00000204947	21806 : 20690	<NA> : 619507	Q8N393 : Q6IV72	ZN786 : ZN425
8	137872 : 254778	ADHFE1 : VXN	ENSG00000147576 : ENSG00000169085	16354 : 28498		Q8IWW8 : Q8TAG6	HOT : VEXIN
12	140465 : 4637	MYL6B : MYL6	ENSG00000196465 : ENSG00000092841	29823 : 7587	609930 : 609931	P14649 : P60660	MYL6B : MYL6
15	140691 : 100419583	TRIM69 : LOC100419583					
20	140809 : 85508	SRXN1 : SCRT2	ENSG00000271303 : ENSG00000215397	16132 : 15952		Q9BYN0 : Q9NQ03	SRXN1 : SCRT2
5	140947 : 497189	DCANP1 : TIFAB	ENSG00000251380 : ENSG00000255833	24459 : 34024	609710 : 612663	Q8TF63 : Q6ZNK6	DCNP1 : TIFAB
X	142689 : 55613	ASB12 : MTMR8	ENSG00000198881 : ENSG00000102043	19763 : 16825	300891 : 301061	Q8WXK4 : Q96EF0	ASB12 : MTMR8
10	143187 : 6934	VTI1A : TCF7L2	ENSG00000151532 : ENSG00000148737	17792 : 11641	614316 : 602228	Q96AJ9 : Q9NQB0	VTI1A : TF7L2
11	143458 : 79899	LDLRAD3 : PRR5L	ENSG00000179241 : ENSG00000135362	27046 : 25878	617986 : 611728	Q86YD5 : Q6MZQ0	LRAD3 : PRR5L
11	144132 : 26515	DNHD1 : TIMM10B	ENSG00000179532 : ENSG00000132286	26532 : 4022	617277 : 607388	Q96M86 : Q9Y5J6	DNHD1 : T10B
12	144406 : 5715	CFAP251 : PSMD9	ENSG00000158023 : ENSG00000110801	28506 : 9567	618146 : 603146	Q8TBY9 : O00233	CF251 : PSMD9
14	145482 : 57862	PTGR2 : ZNF410	ENSG00000140043 : ENSG00000119725	20149 : 20144	608642 : 619427	Q8N8N7 : Q86VK4	PTGR2 : ZN410
14	145553 : 29082	MDP1 : CHMP4A	ENSG00000213920 : ENSG00000254505	28781 : 20274	<NA> : 610051	Q86V88 : Q9BY43	MGDP1 : CHM4A
17	147007 : 23098	TMEM199 : SARM1	ENSG00000244045 : ENSG00000004139	18085 : 17074	616815 : 607732	Q8N511 : Q6SZW1	TM199 : SARM1
19	147685 : 80095	C19orf18 : ZNF606	ENSG00000177025 : ENSG00000166704	28642 : 25879	<NA> : 613905	Q8NEA5 : Q8WXB4	CS018 : ZN606
19	148198 : 105376917	ZNF98 : LOC105376917					
1	148304 : 3664	C1orf74 : IRF6	ENSG00000162757 : ENSG00000117595	26319 : 6121	<NA> : 607199	Q96LT6 : O14896	CA074 : IRF6
1	148398 : 26155	SAMD11 : NOC2L	ENSG00000187634 : ENSG00000188976	28706 : 24517	616765 : 610770	Q96NU1 : Q9Y3T9	SAM11 : NOC2L
1	148741 : 10401	ANKRD35 : PIAS3	ENSG00000198483 : ENSG00000131788	26323 : 16861	<NA> : 605987	Q8N283 : Q9Y6X2	ANR35 : PIAS3
1	149086 : 284551	LDC1P : LINC01226		49677 : 49678			
1	149095 : 8751	DCST1 : ADAM15	ENSG00000163357 : ENSG00000143537	26539 : 193	619860 : 605548	Q5T197 : Q13444	DCST1 : ADA15
20	149685 : 343578	ADIG : ARHGAP40	ENSG00000182035 : ENSG00000124143	28606 : 16226			
22	150209 : 8216	AIFM3 : LZTR1	ENSG00000183773 : ENSG00000099949	26398 : 6742	617298 : 600574	Q96NN9 : Q8N653	AIFM3 : LZTR1
22	150381 : 400931	PRR34-AS1 : MIRLET7BHG	<NA> : ENSG00000197182	50499 : 37189	<NA> : 618216		
2	150590 : 51263	C2orf15 : MRPL30	ENSG00000273045 : ENSG00000185414	28436 : 14036	<NA> : 611838	Q8WU43 : Q8TCC3	CB015 : RM30
2	150759 : 400986	LINC00342 : ANKRD36C	<NA> : ENSG00000174501	42470 : 32946			
2	151295 : 79840	SLC23A3 : NHEJ1	ENSG00000213901 : ENSG00000187736	20601 : 25737	<NA> : 611290	Q6PIS1 : Q9H9Q4	S23A3 : NHEJ1
3	151790 : 5276	WDR49 : SERPINI2	ENSG00000174776 : ENSG00000114204	26587 : 8945	<NA> : 605587	<NA> : O75830	<NA> : SPI2
3	151877 : 9223	MAGI1-IT1 : MAGI1	ENSG00000272610 : ENSG00000151276	42436 : 946	<NA> : 602625	<NA> : Q96QZ7	<NA> : MAGI1
3	152185 : 55779	SPICE1 : CFAP44	ENSG00000163611 : ENSG00000206530	25083 : 25631	613447 : 617559	Q8N0Z3 : Q96MT7	SPICE : CFA44
3	152405 : 7348	TEX55 : UPK1B	ENSG00000163424 : ENSG00000114638	26553 : 12578	<NA> : 602380	Q96M34 : O75841	TEX55 : UPK1B
4	152518 : 10699	NFXL1 : CORIN	ENSG00000170448 : ENSG00000145244	18726 : 19012	<NA> : 605236	Q6ZNB6 : Q9Y5Q5	NFXL1 : CORIN
6	153918 : 84946	ZC2HC1B : LTV1	ENSG00000118491 : ENSG00000135521	21174 : 21173	<NA> : 620074	Q5TFG8 : Q96GA3	ZC21B : LTV1
6	154313 : 10559	CFAP206 : SLC35A1	ENSG00000272514 : ENSG00000164414	21405 : 11021	<NA> : 605634	Q8IYR0 : P78382	CF206 : S35A1
6	154313 : 206412	CFAP206 : C6orf163	ENSG00000272514 : ENSG00000203872	21405 : 21403		Q8IYR0 : Q5TEZ5	CF206 : CF163
6	154313 : 57150	CFAP206 : SMIM8	ENSG00000272514 : ENSG00000111850	21405 : 21401		Q8IYR0 : Q96KF7	CF206 : SMIM8
6	154313 : 63914	CFAP206 : LINC01590	ENSG00000272514 : ENSG00000111850	21405 : 21404			
7	154881 : 27342	KCTD7 : RABGEF1	ENSG00000243335 : ENSG00000154710	21957 : 17676	611725 : 609700	Q96MP8 : Q9UJ41	KCTD7 : RABX5
7	155054 : 136051	ZNF425 : ZNF786	ENSG00000204947 : ENSG00000197362	20690 : 21806		Q6IV72 : Q8N393	ZN425 : ZN786
7	155400 : 375593	NSUN5P1 : TRIM73	ENSG00000223705 : ENSG00000178809	19146 : 18162	<NA> : 612549	<NA> : Q86UV7	<NA> : TRI73
8	157574 : 55893	FBXO16 : ZNF395	ENSG00000214050 : ENSG00000186918	13618 : 18737	608519 : 609494	Q8IX29 : Q9H8N7	FBX16 : ZN395
9	158056 : 29085	MAMDC4 : PHPT1	ENSG00000177943 : ENSG00000054148	24083 : 30033	617208 : 610167	Q6UXC1 : Q9NRX4	AEGP : PHP14
9	158062 : 414332	LCN6 : LCN10	ENSG00000267206 : ENSG00000187922	17337 : 20892	609379 : 612904	P62502 : Q6JVE6	LCN6 : LCN10
14	161247 : 80344	FITM1 : DCAF11	ENSG00000139914 : ENSG00000100897	33714 : 20258	612028 : 613317	A5D6W6 : Q8TEB1	FITM1 : DCA11
19	162968 : 1	ZNF497 : A1BG	ENSG00000174586 : ENSG00000121410	23714 : 5	<NA> : 138670	Q6ZNH5 : P04217	ZN497 : A1BG
19	162993 : 100505555	ZNF846 : LOC100505555	ENSG00000196605 : ENSG00000196605				
19	163050 : 163051	ZNF564 : ZNF709	ENSG00000249709 : ENSG00000242852	31106 : 20629		Q8TBZ8 : Q8N972	ZN564 : ZN709
19	163051 : 163050	ZNF709 : ZNF564	ENSG00000242852 : ENSG00000249709	20629 : 31106		Q8N972 : Q8TBZ8	ZN709 : ZN564
1	163259 : 10286	DENND2C : BCAS2	ENSG00000175984 : ENSG00000116752	24748 : 975	<NA> : 605783	Q68D51 : O75934	DEN2C : SPF27
1	163259 : 270	DENND2C : AMPD1	ENSG00000175984 : ENSG00000116748	24748 : 468	<NA> : 102770	Q68D51 : P23109	DEN2C : AMPD1
5	167359 : 7690	NIM1K : ZNF131	ENSG00000177453 : ENSG00000172262	28646 : 12915	<NA> : 604073	Q8IY84 : P52739	NIM1 : ZN131
5	167465 : 23107	ZNF366 : MRPS27	ENSG00000178175 : ENSG00000113048	18316 : 14512	610159 : 611989	Q8N895 : Q92552	ZN366 : RT27
